Date,Day,Week,Quarter,Month,Year,Media Buyer,Vertical,Source,Revenue,Net Profit,Margin,Incoming,Connected,Converted,No Connect,ACL Sec
2025-05-29,Thursday ,22,2,May      ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,1384.67,198.73,0.144,95,88,51,7,542
2025-05-29,Thursday ,22,2,May      ,2025,Windrose Performance,AUTO ENGLISH,NULL,116.63,40.27,0.345,7,6,2,1,1084
2025-05-29,Thursday ,22,2,May      ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,389.68,81.37,0.209,25,22,14,3,577
2025-05-29,Thursday ,22,2,May      ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,1335.44,372.37,0.279,110,94,50,16,593
2025-05-29,Thursday ,22,2,May      ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,553.94,62.28,0.112,40,37,26,3,573
2025-05-29,Thursday ,22,2,May      ,2025,Granite Bay Digital,ACA ENGLISH,NULL,79.85,16.15,0.202,5,4,1,1,831
2025-05-29,Thursday ,22,2,May      ,2025,Mistral Reach,MEDICARE ENGLISH,search,8579.58,1194.26,0.139,598,541,316,57,1076
2025-05-30,Friday   ,22,2,May      ,2025,Northwind Media,MEDICARE ENGLISH,youtube,4811.38,329.60,0.069,284,233,162,51,1001
2025-05-30,Friday   ,22,2,May      ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,293.14,84.68,0.289,19,17,12,2,592
2025-05-30,Friday   ,22,2,May      ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,48.18,7.80,0.162,3,2,1,1,772
2025-05-30,Friday   ,22,2,May      ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,407.88,108.52,0.266,21,19,10,2,884
2025-05-30,Friday   ,22,2,May      ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1466.09,213.69,0.146,98,90,63,8,939
2025-05-30,Friday   ,22,2,May      ,2025,Vertex Reach,FINAL EXPENSE ENGLISH,facebook,1136.19,122.97,0.108,71,65,43,6,625
2025-05-30,Friday   ,22,2,May      ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,2526.45,415.17,0.164,149,129,86,20,795
2025-05-30,Friday   ,22,2,May      ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,195.45,6.13,0.031,12,9,5,3,753
2025-05-30,Friday   ,22,2,May      ,2025,Copperfield Digital,ACA ENGLISH,facebook,50.10,7.96,0.159,3,2,1,1,579
2025-05-30,Friday   ,22,2,May      ,2025,Aster Performance,AUTO ENGLISH,youtube,140.67,40.45,0.288,11,9,4,2,840
2025-05-30,Friday   ,22,2,May      ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,4489.18,551.66,0.123,260,243,120,17,872
2025-05-30,Friday   ,22,2,May      ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,4476.40,788.67,0.176,229,202,124,27,1026
2025-05-30,Friday   ,22,2,May      ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,860.95,125.20,0.145,45,42,22,3,606
2025-05-30,Friday   ,22,2,May      ,2025,Ironwood Digital,ACA ENGLISH,youtube,1403.96,411.40,0.293,108,101,70,7,1005
2025-05-30,Friday   ,22,2,May      ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,310.34,45.98,0.148,19,16,9,3,616
2025-05-30,Friday   ,22,2,May      ,2025,Halcyon Reach,MEDICARE ENGLISH,search,185.92,42.43,0.228,12,10,6,2,989
2025-05-30,Friday   ,22,2,May      ,2025,Halcyon Reach,MEDICARE SPANISH,search,214.83,56.18,0.262,16,14,7,2,775
2025-05-30,Friday   ,22,2,May      ,2025,Onyx Row Media,MEDICARE SPANISH,NULL,106.33,23.35,0.220,7,6,4,1,1067
2025-05-30,Friday   ,22,2,May      ,2025,Onyx Row Media,MEDICARE ENGLISH,NULL,403.86,32.34,0.080,26,21,11,5,945
2025-05-30,Friday   ,22,2,May      ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,337.03,50.99,0.151,23,19,12,4,561
2025-05-30,Friday   ,22,2,May      ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1230.44,123.95,0.101,88,73,44,15,1097
2025-05-30,Friday   ,22,2,May      ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,844.88,169.03,0.200,59,49,31,10,783
2025-05-30,Friday   ,22,2,May      ,2025,Windrose Performance,AUTO ENGLISH,NULL,505.91,186.88,0.369,26,23,14,3,794
2025-05-30,Friday   ,22,2,May      ,2025,Windrose Performance,MEDICARE ENGLISH,NULL,1851.36,623.14,0.337,153,139,89,14,1010
2025-05-30,Friday   ,22,2,May      ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,1351.07,262.03,0.194,78,64,31,14,889
2025-05-30,Friday   ,22,2,May      ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,157.33,47.73,0.303,8,6,4,2,998
2025-05-30,Friday   ,22,2,May      ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,634.99,NULL,NULL,45,39,23,6,774
2025-05-30,Friday   ,22,2,May      ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,572.06,127.08,0.222,26,21,11,5,621
2025-05-30,Friday   ,22,2,May      ,2025,Mistral Reach,MEDICARE ENGLISH,search,3759.13,1056.38,0.281,264,240,125,24,808
2025-06-02,Monday   ,23,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,2587.49,528.34,0.204,150,132,84,18,564
2025-06-02,Monday   ,23,2,June     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,183.01,52.33,0.286,9,7,4,2,653
2025-06-02,Monday   ,23,2,June     ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,75.66,12.95,0.171,4,3,2,1,639
2025-06-02,Monday   ,23,2,June     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,2534.41,488.92,0.193,155,137,62,18,738
2025-06-02,Monday   ,23,2,June     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,389.76,36.38,0.093,27,22,10,5,1034
2025-06-02,Monday   ,23,2,June     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,2798.51,557.12,0.199,129,118,54,11,854
2025-06-02,Monday   ,23,2,June     ,2025,Ironwood Digital,ACA ENGLISH,youtube,1513.92,NULL,NULL,100,82,51,18,964
2025-06-02,Monday   ,23,2,June     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,227.28,58.06,0.255,12,10,5,2,745
2025-06-02,Monday   ,23,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,866.06,155.80,0.180,40,37,21,3,745
2025-06-02,Monday   ,23,2,June     ,2025,Prairie Signal,ACA ENGLISH,youtube,35.05,8.04,0.230,2,1,0,1,919
2025-06-02,Monday   ,23,2,June     ,2025,Onyx Row Media,MEDICARE SPANISH,NULL,115.63,26.84,0.232,9,7,4,2,939
2025-06-02,Monday   ,23,2,June     ,2025,Onyx Row Media,AUTO ENGLISH,NULL,178.84,NULL,NULL,9,7,3,2,787
2025-06-02,Monday   ,23,2,June     ,2025,Onyx Row Media,MEDICARE ENGLISH,NULL,253.34,49.95,0.197,15,13,7,2,577
2025-06-02,Monday   ,23,2,June     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,589.67,196.55,0.333,30,24,16,6,673
2025-06-02,Monday   ,23,2,June     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1049.82,231.00,0.220,53,46,24,7,761
2025-06-02,Monday   ,23,2,June     ,2025,Foxglove Media,AUTO ENGLISH,search,888.23,52.19,0.059,44,39,25,5,968
2025-06-02,Monday   ,23,2,June     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,650.27,60.72,0.093,36,33,15,3,1045
2025-06-02,Monday   ,23,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,999.59,271.24,0.271,63,58,38,5,807
2025-06-02,Monday   ,23,2,June     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,390.08,87.74,0.225,29,25,15,4,1080
2025-06-02,Monday   ,23,2,June     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,2544.89,250.79,0.099,120,106,58,14,914
2025-06-02,Monday   ,23,2,June     ,2025,Windrose Performance,AUTO ENGLISH,NULL,422.90,56.31,0.133,23,19,8,4,779
2025-06-02,Monday   ,23,2,June     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,110.04,19.38,0.176,6,5,3,1,529
2025-06-02,Monday   ,23,2,June     ,2025,Auburn Peak Media,FINAL EXPENSE ENGLISH,search,137.28,31.08,0.226,8,7,4,1,900
2025-06-02,Monday   ,23,2,June     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,1079.95,185.75,0.172,53,48,26,5,711
2025-06-02,Monday   ,23,2,June     ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,1472.50,162.66,0.110,86,81,47,5,827
2025-06-02,Monday   ,23,2,June     ,2025,Granite Bay Digital,ACA ENGLISH,NULL,277.36,65.61,0.237,12,10,6,2,572
2025-06-03,Tuesday  ,23,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1467.60,254.11,0.173,110,98,54,12,908
2025-06-03,Tuesday  ,23,2,June     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,439.00,118.63,0.270,21,17,8,4,749
2025-06-03,Tuesday  ,23,2,June     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,4141.40,830.01,0.200,219,205,115,14,972
2025-06-03,Tuesday  ,23,2,June     ,2025,Aster Performance,AUTO ENGLISH,youtube,2382.06,916.29,0.385,195,183,96,12,676
2025-06-03,Tuesday  ,23,2,June     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,3728.74,471.19,0.126,271,252,137,19,874
2025-06-03,Tuesday  ,23,2,June     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,693.24,434.93,0.627,47,43,27,4,907
2025-06-03,Tuesday  ,23,2,June     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,890.76,112.20,0.126,61,52,37,9,638
2025-06-03,Tuesday  ,23,2,June     ,2025,Halcyon Reach,MEDICARE SPANISH,search,101.99,18.75,0.184,8,7,3,1,640
2025-06-03,Tuesday  ,23,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,603.73,132.66,0.220,30,27,13,3,1000
2025-06-03,Tuesday  ,23,2,June     ,2025,Onyx Row Media,MEDICARE SPANISH,NULL,64.54,11.85,0.184,3,2,1,1,871
2025-06-03,Tuesday  ,23,2,June     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,277.80,NULL,NULL,14,11,6,3,1061
2025-06-03,Tuesday  ,23,2,June     ,2025,Silverpine Ads,AUTO ENGLISH,facebook,252.46,82.06,0.325,12,10,4,2,828
2025-06-03,Tuesday  ,23,2,June     ,2025,Foxglove Media,AUTO ENGLISH,search,3471.69,-257.08,-0.074,267,252,140,15,1051
2025-06-03,Tuesday  ,23,2,June     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,602.22,127.67,0.212,27,24,17,3,507
2025-06-03,Tuesday  ,23,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1194.93,144.01,0.121,82,67,48,15,530
2025-06-03,Tuesday  ,23,2,June     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,492.12,110.94,0.225,34,28,13,6,592
2025-06-03,Tuesday  ,23,2,June     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,2213.87,NULL,NULL,164,145,67,19,918
2025-06-03,Tuesday  ,23,2,June     ,2025,Windrose Performance,AUTO ENGLISH,NULL,359.87,NULL,NULL,18,16,8,2,1028
2025-06-03,Tuesday  ,23,2,June     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,1275.19,208.93,0.164,67,56,34,11,513
2025-06-03,Tuesday  ,23,2,June     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,120.52,27.62,0.229,7,5,2,2,779
2025-06-03,Tuesday  ,23,2,June     ,2025,Mistral Reach,MEDICARE ENGLISH,search,2210.75,NULL,NULL,112,99,67,13,517
2025-06-04,Wednesday,23,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1114.86,257.32,0.231,67,57,35,10,1060
2025-06-04,Wednesday,23,2,June     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,946.55,256.14,0.271,58,52,32,6,645
2025-06-04,Wednesday,23,2,June     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,347.48,36.28,0.104,17,15,8,2,688
2025-06-04,Wednesday,23,2,June     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,415.49,47.65,0.115,30,26,17,4,1023
2025-06-04,Wednesday,23,2,June     ,2025,Copperfield Digital,ACA ENGLISH,facebook,163.82,23.56,0.144,8,6,3,2,898
2025-06-04,Wednesday,23,2,June     ,2025,Aster Performance,AUTO ENGLISH,youtube,691.13,274.09,0.397,39,35,19,4,615
2025-06-04,Wednesday,23,2,June     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,3482.66,82.88,0.024,202,175,83,27,586
2025-06-04,Wednesday,23,2,June     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,3329.83,NULL,NULL,181,151,100,30,947
2025-06-04,Wednesday,23,2,June     ,2025,Bright Meridian,AUTO INSURANCE ENGLISH,facebook,523.65,169.26,0.323,37,30,15,7,512
2025-06-04,Wednesday,23,2,June     ,2025,Ironwood Digital,ACA ENGLISH,youtube,4129.84,1296.30,0.314,236,222,127,14,695
2025-06-04,Wednesday,23,2,June     ,2025,Ironwood Digital,MEDICARE ENGLISH,youtube,14500.00,2647.44,0.183,1025,932,483,93,1009
2025-06-04,Wednesday,23,2,June     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,739.54,NULL,NULL,48,41,21,7,750
2025-06-04,Wednesday,23,2,June     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,762.49,121.77,0.160,36,34,23,2,760
2025-06-04,Wednesday,23,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,793.20,144.63,0.182,61,55,27,6,575
2025-06-04,Wednesday,23,2,June     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,133.65,32.28,0.242,10,9,5,1,716
2025-06-04,Wednesday,23,2,June     ,2025,Silverpine Ads,AUTO ENGLISH,facebook,525.65,-12.23,-0.023,30,27,19,3,1012
2025-06-04,Wednesday,23,2,June     ,2025,Foxglove Media,AUTO ENGLISH,search,1358.79,71.86,0.053,99,82,45,17,506
2025-06-04,Wednesday,23,2,June     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,1487.28,191.23,0.129,82,69,42,13,818
2025-06-04,Wednesday,23,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,540.12,106.82,0.198,44,38,25,6,767
2025-06-04,Wednesday,23,2,June     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,5859.04,462.64,0.079,441,403,266,38,537
2025-06-04,Wednesday,23,2,June     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,1782.74,NULL,NULL,136,115,73,21,1037
2025-06-04,Wednesday,23,2,June     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,2432.72,282.76,0.116,119,110,63,9,596
2025-06-04,Wednesday,23,2,June     ,2025,Windrose Performance,AUTO ENGLISH,NULL,232.63,145.28,0.625,12,10,6,2,1009
2025-06-04,Wednesday,23,2,June     ,2025,Mistral Reach,MEDICARE ENGLISH,search,4760.46,912.46,0.192,275,237,157,38,644
2025-06-05,Thursday ,23,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1078.43,225.72,0.209,58,54,28,4,1018
2025-06-05,Thursday ,23,2,June     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,705.97,150.61,0.213,56,50,27,6,519
2025-06-05,Thursday ,23,2,June     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,6243.84,482.56,0.077,368,336,210,32,909
2025-06-05,Thursday ,23,2,June     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,596.16,62.29,0.104,37,32,14,5,982
2025-06-05,Thursday ,23,2,June     ,2025,Copperfield Digital,ACA ENGLISH,facebook,38.99,6.42,0.165,2,1,0,1,820
2025-06-05,Thursday ,23,2,June     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,2159.66,281.62,0.130,134,123,75,11,1036
2025-06-05,Thursday ,23,2,June     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,2161.01,NULL,NULL,156,137,66,19,1044
2025-06-05,Thursday ,23,2,June     ,2025,Bright Meridian,AUTO INSURANCE ENGLISH,facebook,871.97,217.13,0.249,63,58,40,5,790
2025-06-05,Thursday ,23,2,June     ,2025,Ironwood Digital,ACA ENGLISH,youtube,825.35,202.79,0.246,45,42,25,3,840
2025-06-05,Thursday ,23,2,June     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,356.97,NULL,NULL,23,21,13,2,626
2025-06-05,Thursday ,23,2,June     ,2025,Juniper Path,MEDICARE SPANISH,search,287.50,75.75,0.263,23,21,13,2,1040
2025-06-05,Thursday ,23,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,532.44,157.48,0.296,24,22,12,2,674
2025-06-05,Thursday ,23,2,June     ,2025,Prairie Signal,ACA ENGLISH,youtube,80.03,18.61,0.233,3,2,0,1,892
2025-06-05,Thursday ,23,2,June     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,359.80,NULL,NULL,25,22,10,3,869
2025-06-05,Thursday ,23,2,June     ,2025,Foxglove Media,AUTO ENGLISH,search,1139.15,534.13,0.469,65,58,37,7,669
2025-06-05,Thursday ,23,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1315.45,339.83,0.258,72,62,34,10,583
2025-06-05,Thursday ,23,2,June     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,5415.11,1479.63,0.273,285,243,172,42,1019
2025-06-05,Thursday ,23,2,June     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,170.48,41.18,0.242,11,9,4,2,933
2025-06-05,Thursday ,23,2,June     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,481.17,72.66,0.151,29,27,16,2,809
2025-06-05,Thursday ,23,2,June     ,2025,Bellweather Media,MEDICARE SPANISH,NULL,94.51,26.48,0.280,6,5,3,1,834
2025-06-05,Thursday ,23,2,June     ,2025,Bellweather Media,ACA ENGLISH,NULL,59.72,9.82,0.164,4,3,1,1,708
2025-06-05,Thursday ,23,2,June     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,4092.76,188.67,0.046,194,171,113,23,726
2025-06-05,Thursday ,23,2,June     ,2025,Windrose Performance,AUTO ENGLISH,NULL,908.57,604.82,0.666,41,35,16,6,563
2025-06-05,Thursday ,23,2,June     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,778.54,137.74,0.177,36,33,15,3,770
2025-06-05,Thursday ,23,2,June     ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,476.89,68.60,0.144,22,20,9,2,662
2025-06-06,Friday   ,23,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1785.49,336.13,0.188,130,122,64,8,510
2025-06-06,Friday   ,23,2,June     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,151.44,31.06,0.205,8,6,2,2,779
2025-06-06,Friday   ,23,2,June     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1850.33,93.26,0.050,119,104,69,15,631
2025-06-06,Friday   ,23,2,June     ,2025,Vertex Reach,FINAL EXPENSE ENGLISH,facebook,383.20,101.22,0.264,19,15,8,4,870
2025-06-06,Friday   ,23,2,June     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,160.92,17.29,0.107,7,6,3,1,764
2025-06-06,Friday   ,23,2,June     ,2025,Aster Performance,AUTO ENGLISH,youtube,343.48,115.19,0.335,17,14,7,3,739
2025-06-06,Friday   ,23,2,June     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,2169.66,339.00,0.156,141,121,78,20,853
2025-06-06,Friday   ,23,2,June     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,1224.49,342.14,0.279,58,52,24,6,645
2025-06-06,Friday   ,23,2,June     ,2025,Bright Meridian,AUTO INSURANCE ENGLISH,facebook,364.10,80.74,0.222,22,19,13,3,966
2025-06-06,Friday   ,23,2,June     ,2025,Ironwood Digital,ACA ENGLISH,youtube,2157.96,689.06,0.319,145,127,66,18,998
2025-06-06,Friday   ,23,2,June     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,898.51,NULL,NULL,65,55,29,10,1005
2025-06-06,Friday   ,23,2,June     ,2025,Juniper Path,MEDICARE SPANISH,search,164.86,NULL,NULL,7,6,3,1,750
2025-06-06,Friday   ,23,2,June     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,1462.94,28.25,0.019,82,68,33,14,846
2025-06-06,Friday   ,23,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,218.60,45.39,0.208,12,10,6,2,1018
2025-06-06,Friday   ,23,2,June     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1299.13,350.29,0.270,79,75,50,4,730
2025-06-06,Friday   ,23,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,493.08,NULL,NULL,23,20,13,3,694
2025-06-06,Friday   ,23,2,June     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,277.80,57.90,0.208,16,14,7,2,1024
2025-06-06,Friday   ,23,2,June     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,2976.26,489.05,0.164,167,140,64,27,976
2025-06-06,Friday   ,23,2,June     ,2025,Windrose Performance,AUTO ENGLISH,NULL,273.10,21.45,0.079,15,13,8,2,805
2025-06-06,Friday   ,23,2,June     ,2025,Windrose Performance,MEDICARE ENGLISH,NULL,2494.53,769.07,0.308,129,118,76,11,1079
2025-06-06,Friday   ,23,2,June     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,132.77,13.14,0.099,7,6,3,1,741
2025-06-06,Friday   ,23,2,June     ,2025,Auburn Peak Media,FINAL EXPENSE ENGLISH,search,64.41,11.94,0.185,3,2,1,1,1096
2025-06-09,Monday   ,24,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,3714.25,-263.26,-0.071,180,169,112,11,656
2025-06-09,Monday   ,24,2,June     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,245.13,29.73,0.121,13,11,5,2,952
2025-06-09,Monday   ,24,2,June     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,250.51,NULL,NULL,12,10,5,2,608
2025-06-09,Monday   ,24,2,June     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,3572.31,414.11,0.116,214,191,108,23,780
2025-06-09,Monday   ,24,2,June     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,338.37,77.65,0.229,25,22,12,3,656
2025-06-09,Monday   ,24,2,June     ,2025,Aster Performance,AUTO ENGLISH,youtube,1030.52,154.96,0.150,76,62,30,14,881
2025-06-09,Monday   ,24,2,June     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,2694.32,433.92,0.161,144,133,91,11,794
2025-06-09,Monday   ,24,2,June     ,2025,Ironwood Digital,ACA ENGLISH,youtube,310.25,96.63,0.311,17,15,7,2,691
2025-06-09,Monday   ,24,2,June     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,776.35,86.56,0.111,49,40,23,9,833
2025-06-09,Monday   ,24,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,1979.32,NULL,NULL,90,82,53,8,976
2025-06-09,Monday   ,24,2,June     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1869.47,213.13,0.114,111,95,45,16,1070
2025-06-09,Monday   ,24,2,June     ,2025,Foxglove Media,AUTO ENGLISH,search,203.14,36.21,0.178,10,8,4,2,767
2025-06-09,Monday   ,24,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,618.93,102.15,0.165,40,36,24,4,517
2025-06-09,Monday   ,24,2,June     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,986.35,287.88,0.292,57,49,23,8,532
2025-06-09,Monday   ,24,2,June     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,274.42,66.21,0.241,15,13,7,2,717
2025-06-09,Monday   ,24,2,June     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,3177.85,460.85,0.145,190,169,92,21,658
2025-06-09,Monday   ,24,2,June     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,432.09,68.19,0.158,30,27,17,3,993
2025-06-09,Monday   ,24,2,June     ,2025,Windrose Performance,AUTO ENGLISH,NULL,697.35,211.47,0.303,46,38,20,8,1053
2025-06-09,Monday   ,24,2,June     ,2025,Windrose Performance,MEDICARE ENGLISH,NULL,1806.43,481.53,0.267,113,94,52,19,939
2025-06-09,Monday   ,24,2,June     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,2057.42,460.78,0.224,128,114,69,14,1003
2025-06-09,Monday   ,24,2,June     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,66.78,21.56,0.323,3,2,1,1,1042
2025-06-10,Tuesday  ,24,2,June     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,6142.17,679.92,0.111,295,242,171,53,786
2025-06-10,Tuesday  ,24,2,June     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,805.68,230.42,0.286,55,48,25,7,872
2025-06-10,Tuesday  ,24,2,June     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,224.19,NULL,NULL,13,11,6,2,554
2025-06-10,Tuesday  ,24,2,June     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,1769.24,NULL,NULL,83,73,45,10,590
2025-06-10,Tuesday  ,24,2,June     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,468.92,55.19,0.118,26,24,12,2,909
2025-06-10,Tuesday  ,24,2,June     ,2025,Aster Performance,AUTO ENGLISH,youtube,260.26,130.94,0.503,18,15,9,3,744
2025-06-10,Tuesday  ,24,2,June     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,2658.15,592.56,0.223,219,186,132,33,579
2025-06-10,Tuesday  ,24,2,June     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,2480.98,-41.94,-0.017,137,114,63,23,726
2025-06-10,Tuesday  ,24,2,June     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,469.28,107.24,0.229,29,24,16,5,591
2025-06-10,Tuesday  ,24,2,June     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,316.72,73.71,0.233,16,14,6,2,760
2025-06-10,Tuesday  ,24,2,June     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1392.40,194.56,0.140,104,90,41,14,1095
2025-06-10,Tuesday  ,24,2,June     ,2025,Foxglove Media,AUTO ENGLISH,search,615.89,-7.70,-0.013,28,23,10,5,1047
2025-06-10,Tuesday  ,24,2,June     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,553.27,105.18,0.190,25,22,14,3,524
2025-06-10,Tuesday  ,24,2,June     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,5529.68,1172.21,0.212,346,302,177,44,843
2025-06-10,Tuesday  ,24,2,June     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,236.09,59.82,0.253,16,15,8,1,569
2025-06-10,Tuesday  ,24,2,June     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,432.56,68.56,0.159,24,19,11,5,910
2025-06-10,Tuesday  ,24,2,June     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,1110.06,100.47,0.091,79,72,36,7,808
